0.297454, 0.011121, 0.001186, 0.005287
0.298437, -0.194153, -0.126477, 0.148533
0.299420, -0.078433, -0.080704, 1.221729
0.300403, 0.052767, -0.011668, 2.021868
0.301386, 0.056958, -0.008869, 1.997212
0.302369, 0.058984, -0.008024, 1.991309
0.303352, 0.059942, -0.007624, 1.991151
0.304335, 0.060081, -0.007747, 1.991340
0.305318, 0.060839, -0.007470, 1.991088
0.306301, 0.061040, -0.006378, 1.991404
0.307284, 0.061056, -0.006901, 1.990630
0.308267, 0.059432, -0.006501, 1.990899
0.309250, 0.060406, -0.006840, 1.992067
0.310233, 0.059633, -0.007362, 1.992019
0.311216, 0.060020, -0.007854, 1.990204
0.312199, 0.060762, -0.007670, 1.991183
0.313182, 0.060190, -0.007362, 1.989446
0.314165, 0.060236, -0.007993, 1.990693
0.315148, 0.059989, -0.007178, 1.990441
0.316131, 0.059695, -0.006163, 1.990346
0.317114, 0.059942, -0.006947, 1.990709
0.318097, 0.060391, -0.006824, 1.991309
0.319080, 0.060283, -0.005717, 1.991214
0.320063, 0.059432, -0.006086, 1.992493
0.321046, 0.059911, -0.005979, 1.990867
0.322029, 0.059679, -0.005856, 1.990725
0.323012, 0.058411, -0.006255, 1.989573
0.323995, 0.059262, -0.007209, 1.990393
0.324978, 0.060236, -0.005717, 1.991025
0.325961, 0.059277, -0.006178, 1.991340
0.326944, 0.060375, -0.005702, 1.992572
0.327927, 0.060051, -0.005118, 1.991909
0.328910, 0.060499, -0.004825, 1.992051
0.329893, 0.060468, -0.006240, 1.991593
0.330876, 0.060051, -0.005856, 1.991072
0.331859, 0.060499, -0.004887, 1.990362
0.332842, 0.059710, -0.006040, 1.990788
0.333825, 0.061458, -0.004749, 1.991167
0.334808, 0.060978, -0.004964, 1.991435
0.335791, 0.060143, -0.006025, 1.991751
0.336774, 0.061118, -0.005210, 1.991072
0.337757, 0.060808, -0.005717, 1.991041
0.338740, 0.059973, -0.005102, 1.991561
0.339723, 0.060453, -0.004749, 1.990409
0.340706, 0.060746, -0.004502, 1.990725
0.341689, 0.060963, -0.003257, 1.988925
0.342672, 0.060484, -0.003980, 1.991230
0.343655, 0.060654, -0.004364, 1.991056
0.344638, 0.061736, -0.003734, 1.991025
0.345621, 0.061396, -0.004718, 1.990614
0.346604, 0.061350, -0.005733, 1.990646
0.347587, 0.061659, -0.004687, 1.989320
0.348570, 0.061149, -0.004026, 1.988989
0.349553, 0.060932, -0.004272, 1.989620
0.350536, 0.060484, -0.004164, 1.990015
0.351519, 0.060236, -0.003872, 1.990030
0.352502, 0.060174, -0.004256, 1.990567
0.353485, 0.061164, -0.003165, 1.990678
0.354468, 0.060561, -0.002534, 1.990725
0.355451, 0.061179, -0.004118, 1.989068
0.356434, 0.060159, -0.004564, 1.989809
0.357417, 0.060143, -0.003949, 1.989936
0.358400, 0.061071, -0.003734, 1.990741
0.359383, 0.060685, -0.003811, 1.991530
0.360366, 0.060638, -0.003718, 1.990835
0.361349, 0.060267, -0.003887, 1.989557
0.362332, 0.061736, -0.004180, 1.989273
0.363315, 0.061210, -0.004041, 1.990094
0.364298, 0.062200, -0.002873, 1.991246
0.365281, 0.061149, -0.003903, 1.991104
