0.576080, -1.342770, -23.010195, -17.852737
0.615891, -2.288813, -23.193300, -18.249465
0.655703, -1.708980, -23.040712, -17.852737
0.695514, -1.556393, -23.193300, -18.035843
0.735325, -1.892085, -23.193300, -17.852737
0.775137, -1.708980, -22.857608, -18.096877
0.814948, -0.946043, -22.857608, -17.913773
0.854759, -1.708980, -23.040712, -17.700150
0.894571, -1.708980, -23.040712, -17.700150
0.934382, -2.105707, -22.857608, -17.700150
0.974193, -1.556393, -23.040712, -18.310500
1.014005, -1.159665, -23.040712, -18.096877
1.053816, -1.708980, -23.590027, -17.486528
1.093627, -0.793455, -23.040712, -18.310500
1.133439, -1.708980, -23.193300, -17.913773
1.173250, -0.946043, -23.193300, -18.096877
1.213062, -1.556393, -23.040712, -18.310500
1.252873, -1.342770, -23.040712, -17.486528
1.292684, -0.793455, -23.406923, -18.493605
1.332496, -2.288813, -23.193300, -17.913773
1.372307, -1.556393, -23.406923, -18.096877
1.412118, -0.793455, -23.040712, -17.913773
1.451930, -1.708980, -22.857608, -17.486528
1.491741, -0.946043, -22.643985, -17.913773
1.531552, -1.342770, -23.193300, -18.096877
1.571364, -0.946043, -22.857608, -18.310500
1.611175, -0.946043, -22.857608, -18.096877
1.650986, -1.159665, -23.193300, -17.486528
1.690798, -1.159665, -23.193300, -17.486528
1.730609, -1.556393, -23.406923, -17.486528
1.770420, -0.946043, -23.406923, -18.310500
1.810232, -1.556393, -23.193300, -17.913773
1.850043, -1.159665, -23.406923, -18.493605
1.889854, -1.556393, -22.643985, -18.310500
1.929666, -1.159665, -22.857608, -17.761185
1.969477, -1.342770, -23.590027, -17.913773
2.009288, -1.556393, -23.193300, -17.547562
2.049100, -1.708980, -23.193300, -18.707227
2.088911, -1.708980, -22.643985, -18.493605
2.128722, -1.556393, -23.193300, -18.096877
2.168534, -1.708980, -23.193300, -18.707227
2.208345, -1.892085, -22.857608, -17.913773
2.248157, -1.556393, -23.590027, -18.310500
2.287968, -0.946043, -23.040712, -17.913773
2.327779, -1.159665, -23.193300, -17.913773
2.367591, -1.342770, -22.643985, -17.913773
2.407402, -1.342770, -23.406923, -17.913773
2.447213, -1.342770, -23.406923, -17.913773
2.487025, -1.342770, -23.040712, -18.493605
2.526836, -1.159665, -23.040712, -18.096877
2.566647, -1.342770, -22.857608, -17.761185
2.606459, -2.105707, -23.193300, -18.493605
2.646270, -0.946043, -23.406923, -18.493605
2.686081, -0.946043, -23.193300, -17.761185
2.725893, -1.159665, -23.590027, -18.096877
2.765704, -0.946043, -23.193300, -18.096877
2.805515, -0.946043, -23.040712, -18.096877
2.845327, -0.946043, -23.040712, -17.913773
2.885138, -0.946043, -22.857608, -17.913773
2.924949, -2.105707, -23.040712, -17.913773
2.964761, -1.342770, -22.857608, -18.096877
3.004572, -1.892085, -23.193300, -17.913773
3.044383, -1.556393, -23.040712, -18.096877
3.084195, -1.556393, -23.193300, -18.096877
3.124006, -1.342770, -22.857608, -17.913773
3.163817, -0.793455, -22.857608, -17.913773
3.203629, -0.793455, -22.857608, -17.913773
3.243440, -0.793455, -22.857608, -17.913773
3.283252, -1.708980, -23.193300, -18.310500
3.323063, -1.892085, -23.193300, -17.913773
3.362874, -1.159665, -22.857608, -17.761185
3.402686, -0.793455, -23.040712, -17.547562
3.442497, -1.556393, -23.406923, -17.761185
3.482308, -1.556393, -23.193300, -18.341017
3.522120, -1.556393, -23.040712, -18.707227
3.561931, -1.342770, -23.193300, -18.341017
3.601742, -1.159665, -23.193300, -18.707227
3.641554, -1.892085, -23.040712, -18.310500
3.681365, -2.105707, -23.040712, -18.096877
3.721099, -1.708980, -22.857608, -17.913773
3.760916, -1.342770, -23.590027, -18.096877
3.800733, -1.342770, -23.406923, -18.707227
3.840549, -1.708980, -23.040712, -17.913773
3.880366, -1.159665, -23.193300, -17.761185
3.920183, -1.708980, -23.193300, -18.157912
3.960000, -1.708980, -22.857608, -17.761185
3.999817, -1.708980, -22.857608, -17.761185
4.039634, -1.159665, -23.406923, -17.761185
4.079451, -2.105707, -23.193300, -18.341017
4.119267, -1.708980, -23.193300, -18.707227
4.159084, -1.556393, -23.193300, -18.341017
4.198901, -1.342770, -23.040712, -18.493605
4.238718, -1.342770, -23.040712, -18.096877
4.278535, -1.342770, -23.193300, -18.341017
4.318351, -1.892085, -23.193300, -18.341017
4.358168, -0.793455, -23.193300, -17.761185
4.397985, -1.556393, -23.193300, -18.157912
4.437802, -1.708980, -23.193300, -17.913773
4.477619, -1.342770, -23.406923, -17.913773
4.517436, -1.159665, -23.040712, -17.913773
4.557252, -1.708980, -23.040712, -18.157912
4.597069, -1.342770, -23.040712, -18.341017
4.636886, -1.159665, -23.406923, -17.761185
4.676703, -1.342770, -23.590027, -18.341017
4.716520, -1.159665, -23.193300, -18.341017
4.756337, -1.159665, -23.193300, -18.341017
4.796153, -1.556393, -23.406923, -18.341017
4.835970, -0.946043, -23.193300, -18.096877
4.875787, -1.708980, -23.040712, -17.913773
4.915604, -1.556393, -22.857608, -18.096877
4.955421, -1.159665, -23.590027, -18.341017
4.995238, -1.556393, -23.193300, -17.913773
5.035055, -1.556393, -22.857608, -17.913773
5.074871, -1.892085, -22.857608, -18.341017
5.114688, -1.159665, -23.193300, -18.493605
5.154505, -1.159665, -23.193300, -18.341017
5.194322, -1.342770, -23.040712, -18.096877
5.234139, -1.708980, -23.040712, -18.096877
5.273955, -1.892085, -22.857608, -17.913773
5.313772, -1.342770, -23.803650, -17.761185
5.353589, -0.946043, -23.406923, -17.913773
5.393406, -1.556393, -23.406923, -18.341017
5.433223, -1.556393, -23.193300, -17.913773
5.473040, -2.105707, -23.040712, -18.096877
5.512856, -2.105707, -23.040712, -18.096877
5.552673, -0.946043, -23.193300, -17.913773
5.592490, -1.556393, -22.857608, -18.096877
5.632307, -1.556393, -23.193300, -18.096877
5.672124, -1.159665, -23.193300, -17.761185
5.711941, -1.342770, -23.406923, -17.364458
5.751758, -1.159665, -23.040712, -17.364458
5.791574, -1.159665, -23.193300, -17.913773
5.831391, -1.556393, -23.040712, -18.493605
5.871208, -1.892085, -23.040712, -18.096877
5.911025, -1.556393, -23.040712, -17.913773
5.950842, -1.708980, -23.193300, -18.341017
5.990658, -0.946043, -23.040712, -18.341017
6.030475, -1.159665, -23.406923, -17.913773
6.070292, -1.342770, -23.040712, -18.157912
6.110109, -1.892085, -23.406923, -17.913773
6.149926, -1.708980, -22.643985, -18.493605
6.189743, -0.793455, -22.857608, -18.341017
6.229559, -0.793455, -22.857608, -18.341017
6.269376, -0.946043, -23.406923, -17.913773
6.309193, -1.708980, -23.193300, -17.761185
6.349010, -1.556393, -23.193300, -18.493605
6.388827, -1.342770, -23.040712, -17.913773
6.428644, -0.946043, -23.040712, -18.157912
6.468460, -1.556393, -23.040712, -17.761185
6.508277, -1.708980, -23.040712, -18.341017
6.548094, -1.342770, -22.857608, -18.096877
6.587911, -1.708980, -23.040712, -17.761185
6.627728, -1.556393, -23.193300, -18.493605
6.667545, -1.342770, -23.193300, -18.493605
6.707361, -1.556393, -23.040712, -17.913773
6.747178, -1.708980, -23.406923, -18.341017
6.786995, -1.708980, -22.857608, -17.913773
6.826812, -2.105707, -23.193300, -18.157912
6.866577, -0.793455, -23.040712, -18.493605
6.906388, -1.159665, -23.406923, -17.547562
6.946198, -1.556393, -22.460880, -17.761185
6.986009, -1.556393, -22.857608, -18.157912
7.025819, -1.556393, -22.857608, -18.157912
7.065630, -0.946043, -23.406923, -17.913773
7.105440, -1.892085, -23.040712, -17.547562
